"a_o","c_digo_municipio","municipio","c_digo_departamento","departamento","c_digo_etc","etc","poblaci_n_5_16","tasa_matriculaci_n_5_16","cobertura_neta","cobertura_neta_transici_n","cobertura_neta_primaria","cobertura_neta_secundaria","cobertura_neta_media","cobertura_bruta","cobertura_bruta_transici_n","cobertura_bruta_primaria","cobertura_bruta_secundaria","cobertura_bruta_media","tama_o_promedio_de_grupo","sedes_conectadas_a_internet","deserci_n","deserci_n_transici_n","deserci_n_primaria","deserci_n_secundaria","deserci_n_media","aprobaci_n","aprobaci_n_transici_n","aprobaci_n_primaria","aprobaci_n_secundaria","aprobaci_n_media","reprobaci_n","reprobaci_n_transici_n","reprobaci_n_primaria","reprobaci_n_secundaria","reprobaci_n_media","repitencia","repitencia_transici_n","repitencia_primaria","repitencia_secundaria","repitencia_media"
"2023","18029","Albania","18","Caquetá","3775","Caquetá (ETC)","1109","75.92","75.92","64.63","77.21","52.86","29.84","80.79","106.1","100.88","68.23","47.64",,,"4.69","9.2","4.82","4.2","1.1","89.84","0","87.72","90.46","97.8","5.47","0","7.46","5.34","1.1","8.71","5.75","10.31","9.16","2.2"
"2023","18094","Belén de los Andaquies","18","Caquetá","3775","Caquetá (ETC)","2885","71.3","71.3","51.72","73.09","50.48","35.25","77.64","86.21","94.46","68.85","54.46",,,"5.96","3.43","5.12","8.31","4.76","87.36","1.14","86.78","83.67","94.44","6.68","1.14","8.1","8.02","0.79","12.32","4","15.83","12.61","2.38"
"2023","18150","Cartagena del Chairá","18","Caquetá","3775","Caquetá (ETC)","8500","84.75","84.65","51.54","89.52","59.54","23.84","92.38","85.37","115.5","85.57","46.23",,,"8.27","8.33","7.66","9.99","5.92","85.02","0","84.99","81.87","90.53","6.7","0","7.35","8.15","3.55","11.69","7.23","14.92","9.1","1.58"
"2023","18205","Curillo","18","Caquetá","3775","Caquetá (ETC)","2046","83.19","83.19","56.14","77.05","69.99","35.38","90.96","85.38","96.08","98.39","64.62",,,"5.41","5.48","4.46","6.99","4.02","88.46","0","91.81","81.37","93.68","6.13","0","3.73","11.65","2.3","8.92","2.05","12.05","8.54","1.15"
"2023","18247","El Doncello","18","Caquetá","3775","Caquetá (ETC)","4533","79.29","79.29","57.38","72.39","66.3","43.93","87.91","85.52","89.71","92.86","74.54",,,"7.78","5.94","4.64","11.04","9.98","88.91","0","92.26","83.94","88.62","3.31","0","3.09","5.02","1.4","9.2","4.2","10.7","11.04","2.59"
"2023","18256","El Paujil","18","Caquetá","3775","Caquetá (ETC)","4486","57.56","57.56","39.53","56.55","42.4","22.71","67.54","56.54","72.59","67.39","60.39",,,"6.39","8.8","5.63","7.44","4.87","85.18","0","84.37","83.49","89.89","8.43","0","10","9.07","5.24","11.73","3.24","13.62","12.67","5.99"
"2023","18410","La Montañita","18","Caquetá","3775","Caquetá (ETC)","3962","69.66","69.66","46.08","67.92","54.53","23.69","74.99","75.86","88.31","74.64","39.75",,,"5.69","7.02","5","6.26","6.3","89.37","0.83","89.53","87.89","91.6","4.94","0.83","5.47","5.85","2.1","10.49","7.02","13.71","8.42","2.52"
"2023","18460","Milán","18","Caquetá","3775","Caquetá (ETC)","2897","64.31","64.31","47.77","63.69","44.76","16.93","69.38","63.16","85.16","66.35","34.76",,,"6.3","1.28","2.72","12.16","12.5","89.45","0.64","91.85","84.16","85.53","4.25","0.64","5.44","3.68","1.97","15.3","1.28","17.99","15.2","11.18"
"2023","18479","Morelia","18","Caquetá","3775","Caquetá (ETC)","840","71.31","71.31","39.73","72.47","57.61","22.22","76.55","84.93","93.54","73.91","32.59",,,"7.47","8.06","5.11","9.8","13.64","82.58","0","86.49","73.04","84.09","9.95","0","8.41","17.16","2.27","11.51","4.84","10.21","17.65","2.27"
"2023","18592","Puerto Rico","18","Caquetá","3775","Caquetá (ETC)","6830","73.62","73.62","53.3","76.47","56.17","28.5","80.4","80.79","95.62","75.77","52.59",,,"5.29","8.62","4.39","6.6","2.97","91.44","0","91.84","89.75","94.81","3.27","0","3.76","3.65","2.23","10.37","5.59","14.59","7.18","3.15"
"2023","18610","San José del Fragua","18","Caquetá","3775","Caquetá (ETC)","3586","79.62","79.62","58.12","80.57","59.09","33.11","87.56","96.03","101.48","81.01","62.52",,,"6.59","6.39","6.12","7.29","7","85.98","0.38","88.62","79.89","84.67","7.43","0.38","5.26","12.82","8.33","12.1","3.76","14.1","13.7","4.67"
"2023","18753","San Vicente del Caguán","18","Caquetá","3775","Caquetá (ETC)","13194","92.99","92.95","58.05","93.7","71.08","33.7","101.27","92.64","118.02","101.61","59.48",,,"8.38","6.71","7.56","10.63","6.56","85.41","0.3","86.06","81.56","88.63","6.21","0.3","6.38","7.81","4.81","11.16","5.63","13.93","10.18","1.97"
"2023","18756","Solano","18","Caquetá","3775","Caquetá (ETC)","3229","74.51","74.51","65.73","80.26","44.59","11.18","80.8","97.9","106.05","66.89","30.34",,,"8.58","8.93","6.32","14.05","5.36","86.97","1.07","88.1","82.75","89.29","4.45","1.07","5.57","3.21","5.36","15.24","9.29","18.75","11.45","6.25"
"2023","18785","Solita","18","Caquetá","3775","Caquetá (ETC)","1602","78.09","78.09","38.71","79.12","65.03","27.24","85.52","82.26","98.94","86.89","51.12",,,"7.52","5.88","6.88","9.33","5.56","89.87","0","89.3","88.94","92.86","2.61","0","3.82","1.74","1.59","11.09","5.88","14.37","9.54","3.97"
"2023","18860","Valparaíso","18","Caquetá","3775","Caquetá (ETC)","1877","64.04","64.04","54.03","69.7","43.18","23.03","68.35","87.9","87.91","59.64","36.44",,,"5.14","3.67","4.02","7.21","5.6","88.54","0","87.64","86.57","92.8","6.31","0","8.35","6.22","1.6","12.7","5.5","17.62","8.96","5.6"
"2023","19001","Popayán","19","Cauca","3778","Popayán","50989","106.27","106.12","76.7","104.43","93.6","65.34","117.83","106.44","117.72","122.52","114.28",,,"2.96","2.21","2.34","4.09","2.36","91.17","0.24","93.92","86.16","92.21","5.87","0.24","3.74","9.75","5.44","7.81","4.36","7.23","10.99","3.29"
"2023","19022","Almaguer","19","Cauca","3777","Cauca (ETC)","3445","60.58","60.58","48.79","63.48","48.88","29.06","75.85","83.87","72.44","83.84","64.84",,,"4.73","3.37","1.53","9.69","3.73","90.98","0.48","94.27","84.06","93.79","4.29","0.48","4.19","6.24","2.48","8.36","0.96","9.2","10.89","4.66"
"2023","19050","Argelia","19","Cauca","3777","Cauca (ETC)","5423","98.47","98.47","78.7","109.89","69.52","25.84","113.24","125","136.46","108.89","62.5",,,"4.36","7.41","3.85","4.45","3.71","91.2","0.74","90.32","91.7","94.8","4.43","0.74","5.83","3.85","1.49","9.05","8.33","10.38","8.66","1.73"
"2023","19075","Balboa","19","Cauca","3777","Cauca (ETC)","4176","76.65","76.65","48.22","84.53","56.34","31.03","86.57","99.03","103.55","79.13","58.36",,,"3.13","4.58","2.39","4.21","2.2","89.2","0","91.33","83.15","92.03","7.67","0","6.28","12.64","5.77","9.13","1.63","9.19","13","3.57"
"2023","19100","Bolívar","19","Cauca","3777","Cauca (ETC)","6361","80.32","80.32","44.61","84.53","68.77","44.92","113.28","69.77","101.87","123.97","135.27",,,"2.57","1.82","2.37","3.44","1.57","94.09","0","95.34","90.62","96.37","3.34","0","2.29","5.94","2.06","4.98","0.61","4.91","6.77","3.03"
"2023","19110","Buenos Aires","19","Cauca","3777","Cauca (ETC)","7403","69.4","69.4","41.57","69.2","55.34","31.18","75.21","76.1","87.19","72.23","51.36",,,"2.68","3.66","1.54","3.62","4.25","92.51","0.43","93.22","90.39","92.97","4.8","0.43","5.24","5.99","2.78","8.61","3.23","10.4","9.67","1.79"
"2023","19130","Cajibío","19","Cauca","3777","Cauca (ETC)","8903","73.29","73.29","52.6","76.36","60.39","33.61","81.57","82.8","90.87","80.7","61.12",,,"3.32","2.44","1.82","5.88","3.11","91.19","0.87","92.57","86.89","93.49","5.49","0.87","5.61","7.23","3.39","6.4","3.66","7.16","7.6","1.56"
"2023","19137","Caldono","19","Cauca","3777","Cauca (ETC)","10161","89.8","89.77","60.07","87.8","74.77","38.88","98.12","97.35","107.34","100.18","69.28",,,"5.5","3.86","2.35","9.2","9.29","84.39","0.11","86.52","79.54","80.31","10.11","0.11","11.13","11.26","10.4","11.61","3.41","13.16","12.98","7.53"
"2023","19142","Caloto","19","Cauca","3777","Cauca (ETC)","6201","88.73","88.73","51.61","82.44","79.57","50.46","105.77","98.79","100.63","113.32","106.38",,,"1.9","2.97","1.19","1.93","3.27","91.15","1.06","92.4","88.17","92.3","6.95","1.06","6.42","9.9","4.43","8.88","2.75","8.7","11.78","5.59"
"2023","19212","Corinto","19","Cauca","3777","Cauca (ETC)","5139","92.61","92.61","73.07","98.46","79.61","50.36","100.35","105.07","112.92","96.98","78.46",,,"3.87","1.59","2.25","6.02","5.36","92.07","0","93.7","88.52","91.64","4.06","0","4.05","5.46","3","5.41","1.59","6.57","6.02","2.2"
"2023","19256","El Tambo","19","Cauca","3777","Cauca (ETC)","10078","81.65","81.65","47.64","80.83","67.02","39.47","91.49","85.1","100.73","91.27","73.33",,,"4.71","3.15","2.6","8.03","5.03","90.2","0.3","92.49","84.87","91.62","5.09","0.3","4.91","7.1","3.35","7.76","2.85","9.82","7.56","3.25"
"2023","19290","Florencia","19","Cauca","3777","Cauca (ETC)","943","92.05","92.05","56.94","88.71","82.87","46.51","102.12","98.61","106.45","113.46","72.67",,,"4.85","8.45","1.01","7.76","7.2","89.21","0","97.22","79.7","88","5.93","0","1.77","12.54","4.8","6.58","2.82","7.32","7.76","3.2"
"2023","19300","Guachene","19","Cauca","3777","Cauca (ETC)","3834","76.97","76.97","53.15","79.16","59.17","37.3","85.79","109.09","94.95","82.94","61.55",,,"1.08","1.92","0.41","1.57","1.5","96.45","0.32","97.24","94.82","96.99","2.47","0.32","2.35","3.61","1.5","10.43","3.85","8.97","16.82","3.51"
"2023","19318","Guapi","19","Cauca","3777","Cauca (ETC)","7558","78.87","78.87","45.24","71.86","49.11","21.99","101.79","99.37","113.71","96.95","81.87",,,"5.09","2.72","1.68","11.12","4.82","87.74","2.72","93.82","75.43","90.91","7.17","2.72","4.5","13.45","4.27","14.09","16.45","15.69","13.85","5.1"
"2023","19355","Inzá","19","Cauca","3777","Cauca (ETC)","7176","88.88","88.88","65.29","87.88","73.91","42.15","98.17","92.83","103.5","102.78","77.49",,,"3.23","1.2","1.11","6.41","3.94","86.3","0.86","90.96","77.27","85.47","10.47","0.86","7.93","16.32","10.59","11.51","2.74","10.1","16.91","7.88"
"2023","19364","Jambaló","19","Cauca","3777","Cauca (ETC)","4453","75.5","75.5","39.49","74.55","68.15","47.23","82.93","70.63","85.09","87.62","74.65",,,"3.63","2.87","0.93","5.97","7.21","90.03","0","92.61","85.13","89.38","6.34","0","6.46","8.91","3.41","7.01","2.15","7.51","8.57","4.41"
"2023","19392","La Sierra","19","Cauca","3777","Cauca (ETC)","1832","84.33","84.33","48.99","83.56","68.34","44.51","97.93","83.22","99.47","100.65","95.92",,,"2.27","4.84","1.48","2.8","2.16","92.22","0","93.82","88.29","95.24","5.51","0","4.7","8.92","2.6","8.98","2.42","8.87","11.54","6.49"
"2023","19397","La Vega","19","Cauca","3777","Cauca (ETC)","4506","51.2","51.2","29.01","52.78","43.33","24.19","58.06","51.55","63.31","58.37","48.51",,,"4.13","9.84","0.87","7.2","4.57","87.97","0","91.99","81.51","89.02","7.9","0","7.14","11.28","6.4","9.91","4.92","10.53","11.04","7.62"
"2023","19418","López","19","Cauca","3777","Cauca (ETC)","5450","86.33","86.33","48.98","84.46","50.97","17.94","104.94","94.08","132.04","95.63","53.21",,,"3.18","4.12","1.99","4.67","4.56","86.99","0.87","85.12","87.79","88.15","9.83","0.87","12.89","7.54","7.29","15.34","9.76","20.3","9.87","8.43"
"2023","19450","Mercaderes","19","Cauca","3777","Cauca (ETC)","4172","56.4","56.4","44.7","54.56","47.78","27.73","60.64","71.85","64.29","61.23","46.93",,,"5.06","7.37","3.2","7.36","3.41","87.98","0","91.82","80.6","92.33","6.96","0","4.98","12.04","4.26","7.75","9.68","7.61","8.7","4.55"
"2023","19455","Miranda","19","Cauca","3777","Cauca (ETC)","5941","91.18","91.18","71.86","89.27","79.74","50.47","102.27","101.08","104.67","108.43","85.48",,,"2.97","4.19","1.81","4.06","2.72","89.15","0.52","90.54","85.59","91.56","7.87","0.52","7.64","10.35","5.71","8.62","3.66","7.83","11.47","5.84"
"2023","19473","Morales","19","Cauca","3777","Cauca (ETC)","8933","73.77","73.75","39.95","75.16","62.9","30.34","82.38","74.5","91.25","82.8","62.35",,,"3.97","5.06","2.07","6.13","5.42","89.43","0.34","92.07","83.92","89.84","6.6","0.34","5.86","9.95","4.74","9.77","2.19","9.88","13.58","3.52"
"2023","19513","Padilla","19","Cauca","3777","Cauca (ETC)","1878","79.07","79.07","35.97","75","62.67","45.06","86.74","87.77","92.61","87.4","72.38",,,"7.8","2.46","6.39","9.49","10.44","82.93","0.82","87.66","76.63","77.51","9.27","0.82","5.95","13.88","12.05","10.74","4.1","7.69","18.8","4.02"
"2023","19517","Paez","19","Cauca","3777","Cauca (ETC)","12794","71.64","71.64","54.52","73.62","55.44","25.07","77.87","76.8","89.89","74.77","49.77",,,"3.94","1.85","1.94","7.52","5.71","83.16","0.22","85","74.25","87.38","12.9","0.22","13.06","18.23","6.9","12.48","1.42","13.81","15.96","4.29"
"2023","19532","Patía","19","Cauca","3777","Cauca (ETC)","7165","80.99","80.99","58.13","83.37","60.82","38.38","93.2","100.57","101.76","91.65","74.54",,,"4.42","3.09","2.36","7.42","4.67","88.81","0.41","91.96","81.88","90.78","6.78","0.41","5.68","10.7","4.55","9.07","3.7","9.84","11.86","2.78"
"2023","19533","Piamonte","19","Cauca","3777","Cauca (ETC)","2356","76.02","76.02","61.73","82.36","53.61","13.19","80.65","92.35","107.56","69.84","26.65",,,"5.05","7.73","4.03","6.35","3.96","90","0","91.94","84.39","96.04","4.95","0","4.03","9.26","0","8.53","0.55","10.97","7.26","3.96"
"2023","19548","Piendamó","19","Cauca","3777","Cauca (ETC)","7872","89.46","89.46","65.77","91.58","74.78","44.67","102.03","103.17","106.53","101.36","92.26",,,"3.61","3.81","2.25","5.57","3.16","89.43","0","93.29","81.68","91.53","6.96","0","4.46","12.74","5.3","8.39","2.48","8.62","11.98","1.92"
"2023","19573","Puerto Tejada","19","Cauca","3777","Cauca (ETC)","7950","108.13","108.1","69.16","102.35","91.89","56.48","118.99","114.17","122.2","125.68","100.37",,,"3.81","2.58","3","4.65","4.91","89.12","2.8","92.46","84.26","88.18","7.08","2.8","4.54","11.09","6.92","9.1","7.1","8.47","11.87","4.52"
"2023","19585","Puracé","19","Cauca","3777","Cauca (ETC)","3649","70.49","70.49","40.06","69.16","62.97","32.9","76.54","63.41","83.07","81.11","58.35",,,"3.84","2.99","2.53","6","3.18","88.14","0","91.63","82.11","86.62","8.02","0","5.85","11.89","10.19","9.56","2.99","10.27","11.58","4.78"
"2023","19622","Rosas","19","Cauca","3777","Cauca (ETC)","1813","73.41","73.41","38.41","73.12","61.41","44.18","82.74","63.04","84.54","85.05","82.69",,,"3.04","3.45","1.32","4.91","3.29","93.15","0","95.55","89.78","93","3.8","0","3.13","5.3","3.7","6.85","2.3","5.93","8.25","7.82"
"2023","19693","San Sebastián","19","Cauca","3777","Cauca (ETC)","1893","53.72","53.72","37.88","51.18","47.39","34.33","59.9","70.45","60.03","61.7","52.59",,,"2.89","4.3","2.76","3.36","1.55","91.6","0","94.7","85.79","94.3","5.51","0","2.53","10.85","4.15","4.52","0","4.15","6.72","3.11"
"2023","19698","Santander de Quilichao","19","Cauca","3777","Cauca (ETC)","21045","98.44","98.4","74.61","97.08","81.8","53.74","113.84","106.72","113.12","116.52","113.83",,,"3.72","4.71","2.86","4.66","3.71","88.17","0.32","90.73","82.4","89.93","8.11","0.32","6.42","12.95","6.36","7.1","2.67","8","8.62","2.43"
"2023","19701","Santa Rosa","19","Cauca","3777","Cauca (ETC)","1147","74.98","74.98","56.04","80.76","55.41","35.9","81.95","92.31","97.46","71.39","60.51",,,"1.38","0","0","3.26","3.39","96.59","0","96.53","95.65","96.61","2.02","0","3.47","1.09","0","10.74","3.57","11.71","14.44","3.39"
"2023","19743","Silvia","19","Cauca","3777","Cauca (ETC)","8411","76.78","76.78","47.7","78.94","61.45","36.26","87.24","77.7","94.41","90.01","68.56",,,"3.7","3.13","1.25","6.28","6.82","89.2","0.52","90.53","85.89","87.78","7.1","0.52","8.22","7.83","5.41","9.92","3.65","9.59","13.11","7.17"
"2023","19760","Sotara","19","Cauca","3777","Cauca (ETC)","2494","50.84","50.84","22.96","52.15","44.8","25.83","55.61","46.43","60.66","57.45","45.03",,,"3.33","3.3","1.49","5.14","4.5","89.66","0","92.57","86.21","86","7.01","0","5.94","8.64","9.5","6.8","2.2","7.59","6.58","7"
"2023","19780","Suárez","19","Cauca","3777","Cauca (ETC)","7057","65.99","65.99","39.24","69.1","54.78","28.37","74.54","72.81","83.71","71.06","59.6",,,"3.77","2.13","2.9","5.36","4.22","91.54","0.47","91.54","89.83","92.13","4.69","0.47","5.56","4.81","3.65","9.08","1.65","9.24","11.1","8.05"
"2023","19785","Sucre","19","Cauca","3777","Cauca (ETC)","1741","47.96","47.96","34.48","53.31","40.29","21.32","55.77","59.48","59.64","54.94","48.35",,,"1.9","1.45","0.76","2.58","4.17","95.08","0","95.96","93.23","95","3.02","0","3.28","4.19","0.83","7.82","4.35","6.06","12.9","2.5"
"2023","19807","Timbío","19","Cauca","3777","Cauca (ETC)","6203","83.94","83.94","57.88","85.28","69.88","47.32","95.87","92.32","97.89","95.93","92.72",,,"3.15","4.61","1.52","4.57","3.88","89.55","0.97","93.27","83.91","89.3","7.3","0.97","5.21","11.52","6.82","7.62","3.88","7.91","8.31","7.09"
"2023","19809","Timbiquí","19","Cauca","3777","Cauca (ETC)","7624","74.62","74.62","43.88","68.84","40.8","14.7","103.19","90.79","119.95","99.35","69.35",,,"1.98","2.38","1.59","2.42","2.46","86.09","7.29","85.18","85.47","89.63","11.93","7.29","13.23","12.1","7.91","19.45","23.61","22.55","15.83","8.26"
"2023","19821","Toribio","19","Cauca","3777","Cauca (ETC)","8326","74.39","74.39","59.88","74.51","64.66","36.61","84.46","92.51","87.4","87.2","68.61",,,"4.74","2.1","1.92","8.56","6.39","89.45","0.65","92.54","83.87","87.69","5.81","0.65","5.54","7.57","5.92","7.9","1.29","7.15","11.71","5.32"
"2023","19824","Totoró","19","Cauca","3777","Cauca (ETC)","5924","64.65","64.65","32.55","64.6","55.07","28.13","70.12","58.28","79.74","72.75","46.23",,,"3.93","0.67","0.93","7.9","6.85","84.91","1.01","89.39","75.5","85.84","11.16","1.01","9.69","16.59","7.31","10.47","2.35","11.18","13","4.78"
"2023","19845","Villa Rica","19","Cauca","3777","Cauca (ETC)","3958","78.85","78.85","53.19","81.52","62.83","38.76","86.84","91.19","95.85","84.92","66.57",,,"2.84","4.59","2.71","2.67","2.65","86.29","0.92","86.36","82.8","89.95","10.88","0.92","10.93","14.53","7.41","9.66","5.05","10.53","11.11","5.82"
"2023","20001","Valledupar","20","Cesar","3780","Valledupar","119863","87.39","86.99","60.6","84.04","73.68","46.73","95.76","87.42","100.43","97.35","85.01",,,"4.63","6.55","4.12","5.43","3.01","87.51","0.61","90.72","81.98","88.73","7.85","0.61","5.16","12.58","8.26","8.31","6.55","8.23","9.84","5.18"
"2023","20011","Aguachica","20","Cesar","3779","Cesar (ETC)","26995","82.69","82.6","62.28","82.1","68","40.55","91.16","90.17","97.24","91.12","76.62",,,"4.79","5.5","4.28","6.13","2.12","84.94","0","87.46","77.53","91.24","10.27","0","8.26","16.33","6.64","9.41","2.03","10.15","12.03","3.06"
"2023","20013","Agustín Codazzi","20","Cesar","3779","Cesar (ETC)","15998","101.3","101.18","71.13","97.49","78.3","35.16","113.93","122.62","125.93","116.46","72.84",,,"4.85","5.38","4.09","6.25","2.93","87.72","1.54","89.53","83","90.83","7.43","1.54","6.38","10.75","6.24","10.93","6.85","10.28","14.57","4.26"
"2023","20032","Astrea","20","Cesar","3779","Cesar (ETC)","5657","88.37","88.37","55.7","84.55","64.17","36.07","96.31","98.52","111.37","91.71","64.59",,,"6.31","8.35","5.31","8.29","3.33","85.21","2.14","86.45","79.52","92.96","8.48","2.14","8.24","12.19","3.7","10.7","6.42","13.66","9.97","2.04"
"2023","20045","Becerril","20","Cesar","3779","Cesar (ETC)","6445","91.16","91.09","60.04","90.14","63.55","31.33","100.74","99.12","122.02","95.71","53.05",,,"3.93","3.63","2.96","5.39","4.54","88.03","0","91.25","81.67","84.33","8.04","0","5.79","12.94","11.13","13.44","10.08","15.54","12.68","6.8"
"2023","20060","Bosconia","20","Cesar","3779","Cesar (ETC)","11407","86.35","86.07","53.58","82.8","71.25","36.19","95.98","92.85","105.51","97.39","70.73",,,"4.49","5.53","4.46","5.14","1.73","86.02","0.9","86.7","81.33","93.58","9.49","0.9","8.83","13.53","4.68","10.49","6.88","11.4","12.66","1.83"
"2023","20175","Chimichagua","20","Cesar","3779","Cesar (ETC)","9909","89.15","89.15","66.13","83.02","65.45","36.6","99.4","115.14","110.6","95.42","70.44",,,"3.24","3.16","3","3.65","3.08","90.39","1.42","91.13","88.23","89.05","6.38","1.42","5.87","8.12","7.86","10.74","10.02","13.42","9.72","2.39"
"2023","20178","Chiriguaná","20","Cesar","3779","Cesar (ETC)","7455","93.8","93.76","62.34","88.93","72.88","39.78","104.83","103.44","117.56","103.63","73.51",,,"5.62","7.98","4.65","6.75","4.46","88.32","0","90.99","84.07","87.87","6.06","0","4.37","9.18","7.67","11.74","4.79","12.16","15.1","4.82"
"2023","20228","Curumaní","20","Cesar","3779","Cesar (ETC)","10199","86.95","86.94","67.04","87.14","68.52","39.42","93.85","100.49","107.68","90.1","63.77",,,"5.82","6.15","4.73","7.34","5.65","89.59","0","90.62","86.13","92.25","4.59","0","4.65","6.53","2.11","8.05","4.92","9.14","8.77","3.83"
"2023","20238","El Copey","20","Cesar","3779","Cesar (ETC)","8212","91.01","90.87","64.05","88.74","69.05","34.78","99.12","104.73","116.55","94.25","61.17",,,"5.28","6.25","4.18","6.98","4.16","85.78","0.33","87.09","80.81","89.46","8.94","0.33","8.73","12.21","6.38","11.33","6.91","11.49","14.26","4.57"
